,Team,Opponent,Year,Goals,OppGoals,Rating,OppRating,HF,HomeAway
5223,West Ham United,Leicester City,2015,2,2,1795.8671385113933,1856.2769249930918,39.96953352814951,-1
5224,AFC Bournemouth,Liverpool,2015,1,2,1733.2640938597538,1867.6229474242969,39.96953352814951,1
5225,Liverpool,AFC Bournemouth,2015,2,1,1867.6229474242969,1733.2640938597538,39.96953352814951,-1
5226,Stoke City,Tottenham Hotspur,2015,0,4,1793.9836912755911,1910.7302331558192,39.96953352814951,1
5227,Tottenham Hotspur,Stoke City,2015,4,0,1910.7302331558192,1793.9836912755911,39.96953352814951,-1
5228,Newcastle United,Manchester City,2015,1,1,1686.529967229045,1932.786137479248,39.96953352814951,1
5229,Manchester City,Newcastle United,2015,1,1,1932.786137479248,1686.529967229045,39.96953352814951,-1
5230,Manchester United,Crystal Palace,2015,2,0,1901.0933869622131,1728.8495167597873,39.96953352814951,1
5231,Crystal Palace,Manchester United,2015,0,2,1728.8495167597873,1901.0933869622131,39.96953352814951,-1
5232,Liverpool,Everton,2015,4,0,1872.692167953212,1798.4623415265264,39.96953352814951,1
5233,Everton,Liverpool,2015,0,4,1798.4623415265264,1872.692167953212,39.96953352814951,-1
5234,West Ham United,Watford,2015,3,1,1797.8065840309903,1728.7767453944211,39.96953352814951,1
5235,Watford,West Ham United,2015,1,3,1728.7767453944211,1797.8065840309903,39.96953352814951,-1
5236,Arsenal,West Bromwich Albion,2015,2,0,1924.7620550634947,1742.6125983705679,39.96953352814951,1
5237,West Bromwich Albion,Arsenal,2015,0,2,1742.6125983705679,1924.7620550634947,39.96953352814951,-1
5238,Manchester City,Stoke City,2015,4,0,1929.1120728276278,1788.5852121511043,39.105921886445635,1
5239,Stoke City,Manchester City,2015,0,4,1788.5852121511043,1929.1120728276278,39.105921886445635,-1
5240,Liverpool,Newcastle United,2015,2,2,1877.4015359542227,1690.2040318806653,39.105921886445635,1
5241,Newcastle United,Liverpool,2015,2,2,1690.2040318806653,1877.4015359542227,39.105921886445635,-1
5242,Aston Villa,Southampton,2015,2,4,1633.558429199675,1809.5006328808372,39.105921886445635,1
5243,Southampton,Aston Villa,2015,4,2,1809.5006328808372,1633.558429199675,39.105921886445635,-1
5244,AFC Bournemouth,Chelsea,2015,1,4,1728.1948733308386,1900.252593086981,39.105921886445635,1
5245,Chelsea,AFC Bournemouth,2015,4,1,1900.252593086981,1728.1948733308386,39.105921886445635,-1
5246,Sunderland,Arsenal,2015,0,0,1706.0208918052913,1927.7668854196395,39.105921886445635,1
5247,Arsenal,Sunderland,2015,0,0,1927.7668854196395,1706.0208918052913,39.105921886445635,-1
5248,Leicester City,Swansea City,2015,4,0,1854.3374794734948,1759.1830148334025,39.105921886445635,1
5249,Swansea City,Leicester City,2015,0,4,1759.1830148334025,1854.3374794734948,39.105921886445635,-1
5250,Tottenham Hotspur,West Bromwich Albion,2015,1,1,1916.128712280306,1739.607768014423,39.105921886445635,1
5251,West Bromwich Albion,Tottenham Hotspur,2015,1,1,1739.607768014423,1916.128712280306,39.105921886445635,-1
5252,Newcastle United,Crystal Palace,2015,1,0,1694.15404019956,1725.7085081181885,38.48933859900036,1
5253,Crystal Palace,Newcastle United,2015,0,1,1725.7085081181885,1694.15404019956,38.48933859900036,-1
5254,West Bromwich Albion,West Ham United,2015,0,3,1743.412780308909,1802.6092399292384,38.48933859900036,1
5255,West Ham United,West Bromwich Albion,2015,3,0,1802.6092399292384,1743.412780308909,38.48933859900036,-1
5256,Watford,Aston Villa,2015,3,2,1723.974089496173,1629.244533165168,38.48933859900036,1
5257,Aston Villa,Watford,2015,2,3,1629.244533165168,1723.974089496173,38.48933859900036,-1
5258,Stoke City,Sunderland,2015,1,1,1784.966205387022,1709.3465190582103,38.48933859900036,1
5259,Sunderland,Stoke City,2015,1,1,1709.3465190582103,1784.966205387022,38.48933859900036,-1
5260,Everton,AFC Bournemouth,2015,2,1,1793.7529735255157,1723.8143990212443,38.48933859900036,1
5261,AFC Bournemouth,Everton,2015,1,2,1723.8143990212443,1793.7529735255157,38.48933859900036,-1
5262,Arsenal,Norwich City,2015,1,0,1924.4412581667204,1694.7426435839118,38.48933859900036,1
5263,Norwich City,Arsenal,2015,0,1,1694.7426435839118,1924.4412581667204,38.48933859900036,-1
5264,Manchester United,Leicester City,2015,1,1,1904.234395603812,1858.6954637313431,38.48933859900036,1
5265,Leicester City,Manchester United,2015,1,1,1858.6954637313431,1904.234395603812,38.48933859900036,-1
5266,Southampton,Manchester City,2015,4,2,1813.8145289153442,1932.73107959171,38.48933859900036,1
5267,Manchester City,Southampton,2015,2,4,1932.73107959171,1813.8145289153442,38.48933859900036,-1
5268,Swansea City,Liverpool,2015,3,1,1754.8250305755541,1873.451527635328,38.48933859900036,1
5269,Liverpool,Swansea City,2015,1,3,1873.451527635328,1754.8250305755541,38.48933859900036,-1
5270,Chelsea,Tottenham Hotspur,2015,2,2,1904.6330673965754,1912.32369998582,38.48933859900036,1
5271,Tottenham Hotspur,Chelsea,2015,2,2,1912.32369998582,1904.6330673965754,38.48933859900036,-1
5272,Leicester City,Everton,2015,3,1,1860.3321241612662,1798.5659339359659,39.10724317891425,1
5273,Everton,Leicester City,2015,1,3,1798.5659339359659,1860.3321241612662,39.10724317891425,-1
5274,Sunderland,Chelsea,2015,3,2,1711.5341456150666,1904.0231315889062,39.10724317891425,1
5275,Chelsea,Sunderland,2015,2,3,1904.0231315889062,1711.5341456150666,39.10724317891425,-1
5276,Crystal Palace,Stoke City,2015,2,1,1718.9475794374569,1782.7785788301658,39.10724317891425,1
5277,Stoke City,Crystal Palace,2015,1,2,1782.7785788301658,1718.9475794374569,39.10724317891425,-1
5278,Aston Villa,Newcastle United,2015,0,0,1624.8686543600238,1700.9149688802918,39.10724317891425,1
5279,Newcastle United,Aston Villa,2015,0,0,1700.9149688802918,1624.8686543600238,39.10724317891425,-1
5280,AFC Bournemouth,West Bromwich Albion,2015,1,1,1719.0014386107941,1736.9248426723334,39.10724317891425,1
5281,West Bromwich Albion,AFC Bournemouth,2015,1,1,1736.9248426723334,1719.0014386107941,39.10724317891425,-1
5282,Norwich City,Manchester United,2015,0,1,1692.3145886174805,1902.5977351738889,39.10724317891425,1
5283,Manchester United,Norwich City,2015,1,0,1902.5977351738889,1692.3145886174805,39.10724317891425,-1
5284,West Ham United,Swansea City,2015,1,4,1809.097177565814,1763.2871951076884,39.10724317891425,1
5285,Swansea City,West Ham United,2015,4,1,1763.2871951076884,1809.097177565814,39.10724317891425,-1
5286,Manchester City,Arsenal,2015,2,2,1924.263452699791,1926.8693131331518,39.10724317891425,1
5287,Arsenal,Manchester City,2015,2,2,1926.8693131331518,1924.263452699791,39.10724317891425,-1
5288,Liverpool,Watford,2015,2,0,1864.9893631031937,1728.3499683013172,39.10724317891425,1
5289,Watford,Liverpool,2015,0,2,1728.3499683013172,1864.9893631031937,39.10724317891425,-1
5290,Tottenham Hotspur,Southampton,2015,1,2,1912.9336357934892,1822.2821558072633,39.10724317891425,1
5291,Southampton,Tottenham Hotspur,2015,2,1,1822.2821558072633,1912.9336357934892,39.10724317891425,-1
5292,West Ham United,Manchester United,2015,3,2,1800.54526212899,1906.3482048262044,39.10724317891425,1
5293,Manchester United,West Ham United,2015,2,3,1906.3482048262044,1800.54526212899,39.10724317891425,-1
5294,Liverpool,Chelsea,2015,1,1,1868.668409945448,1894.262563017334,39.10724317891425,1
5295,Chelsea,Liverpool,2015,1,1,1894.262563017334,1868.668409945448,39.10724317891425,-1
5296,Norwich City,Watford,2015,4,2,1688.5641189651649,1724.6709214590628,39.10724317891425,1
5297,Watford,Norwich City,2015,2,4,1724.6709214590628,1688.5641189651649,39.10724317891425,-1
5298,Sunderland,Everton,2015,3,0,1721.2947141866387,1793.6158036864636,39.10724317891425,1
5299,Everton,Sunderland,2015,0,3,1793.6158036864636,1721.2947141866387,39.10724317891425,-1
5300,Watford,Sunderland,2015,2,2,1717.8318883685915,1728.8508073833448,39.092816000668755,1
5301,Sunderland,Watford,2015,2,2,1728.8508073833448,1717.8318883685915,39.092816000668755,-1
5302,Swansea City,Manchester City,2015,1,1,1771.8391105445123,1923.5413437427276,39.092816000668755,1
5303,Manchester City,Swansea City,2015,1,1,1923.5413437427276,1771.8391105445123,39.092816000668755,-1
5304,Stoke City,West Ham United,2015,2,1,1775.3898883679417,1808.7521347364789,39.092816000668755,1
5305,West Ham United,Stoke City,2015,1,2,1808.7521347364789,1775.3898883679417,39.092816000668755,-1
5306,Southampton,Crystal Palace,2015,4,1,1831.6437600696545,1726.336269899681,39.092816000668755,1
5307,Crystal Palace,Southampton,2015,1,4,1726.336269899681,1831.6437600696545,39.092816000668755,-1
5308,Newcastle United,Tottenham Hotspur,2015,5,1,1700.1842656300837,1903.572031531098,39.092816000668755,1
5309,Tottenham Hotspur,Newcastle United,2015,1,5,1903.572031531098,1700.1842656300837,39.092816000668755,-1
5310,Everton,Norwich City,2015,3,0,1786.0597104897574,1695.4031520556362,39.092816000668755,1
5311,Norwich City,Everton,2015,0,3,1695.4031520556362,1786.0597104897574,39.092816000668755,-1
5312,Chelsea,Leicester City,2015,1,1,1894.5307408721233,1865.2822544107685,39.092816000668755,1
5313,Leicester City,Chelsea,2015,1,1,1865.2822544107685,1894.5307408721233,39.092816000668755,-1
5314,Arsenal,Aston Villa,2015,4,0,1927.5914220902152,1625.599357610232,39.092816000668755,1
5315,Aston Villa,Arsenal,2015,0,4,1625.599357610232,1927.5914220902152,39.092816000668755,-1
5316,West Bromwich Albion,Liverpool,2015,1,1,1737.3449440567333,1868.4002320906588,39.092816000668755,1
5317,Liverpool,West Bromwich Albion,2015,1,1,1868.4002320906588,1737.3449440567333,39.092816000668755,-1
5318,Manchester United,AFC Bournemouth,2015,3,1,1898.1413322187157,1718.5813372263942,39.092816000668755,1
5319,AFC Bournemouth,Manchester United,2015,1,3,1718.5813372263942,1898.1413322187157,39.092816000668755,-1
5320,Burnley,Swansea City,2016,0,1,1758.1883238816813,1773.9999189180267,40.9550358816428,1
5321,Swansea City,Burnley,2016,1,0,1773.9999189180267,1758.1883238816813,40.9550358816428,-1
5322,Crystal Palace,West Bromwich Albion,2016,0,1,1722.1504154412214,1739.1294504523873,40.9550358816428,1
5323,West Bromwich Albion,Crystal Palace,2016,1,0,1739.1294504523873,1722.1504154412214,40.9550358816428,-1
5324,Everton,Tottenham Hotspur,2016,1,1,1790.4954836477905,1893.6344321742906,40.9550358816428,1
5325,Tottenham Hotspur,Everton,2016,1,1,1893.6344321742906,1790.4954836477905,40.9550358816428,-1
5326,Hull City,Leicester City,2016,2,1,1694.755246846577,1866.621990416986,40.9550358816428,1
5327,Leicester City,Hull City,2016,1,2,1866.621990416986,1694.755246846577,40.9550358816428,-1
5328,Manchester City,Sunderland,2016,2,1,1921.3805353692132,1729.4070267419338,40.9550358816428,1
5329,Sunderland,Manchester City,2016,1,2,1729.4070267419338,1921.3805353692132,40.9550358816428,-1
5330,Middlesbrough,Stoke City,2016,1,1,1724.9252938881732,1782.1747214299273,40.9550358816428,1
5331,Stoke City,Middlesbrough,2016,1,1,1782.1747214299273,1724.9252938881732,40.9550358816428,-1
5332,Southampton,Watford,2016,1,1,1835.829614528114,1717.2756690100025,40.9550358816428,1
5333,Watford,Southampton,2016,1,1,1717.2756690100025,1835.829614528114,40.9550358816428,-1
5334,AFC Bournemouth,Manchester United,2016,1,3,1715.5293450458585,1901.1933243992514,40.9550358816428,1
5335,Manchester United,AFC Bournemouth,2016,3,1,1901.1933243992514,1715.5293450458585,40.9550358816428,-1
5336,Arsenal,Liverpool,2016,3,4,1929.2897900950825,1866.6157256950048,40.9550358816428,1
5337,Liverpool,Arsenal,2016,4,3,1866.6157256950048,1929.2897900950825,40.9550358816428,-1
5338,Chelsea,West Ham United,2016,2,1,1893.1910048659058,1801.9673016744932,40.9550358816428,1
5339,West Ham United,Chelsea,2016,1,2,1801.9673016744932,1893.1910048659058,40.9550358816428,-1
5340,Manchester United,Southampton,2016,2,0,1905.3740000488579,1832.8676734017756,40.9550358816428,1
5341,Southampton,Manchester United,2016,0,2,1832.8676734017756,1905.3740000488579,40.9550358816428,-1
5342,West Bromwich Albion,Everton,2016,1,2,1746.5033663372192,1791.7171769490253,41.93114792241676,1
5343,Everton,West Bromwich Albion,2016,2,1,1791.7171769490253,1746.5033663372192,41.93114792241676,-1
5344,Watford,Chelsea,2016,1,2,1720.237610136341,1897.5847944677041,41.93114792241676,1
5345,Chelsea,Watford,2016,2,1,1897.5847944677041,1720.237610136341,41.93114792241676,-1
5346,Tottenham Hotspur,Crystal Palace,2016,1,0,1892.4127388730558,1714.7764995563896,41.93114792241676,1
5347,Crystal Palace,Tottenham Hotspur,2016,0,1,1714.7764995563896,1892.4127388730558,41.93114792241676,-1
5348,Stoke City,Manchester City,2016,1,4,1781.8514204257149,1924.2416807357806,41.93114792241676,1
5349,Manchester City,Stoke City,2016,4,1,1924.2416807357806,1781.8514204257149,41.93114792241676,-1
5350,Swansea City,Hull City,2016,0,2,1781.3968997785166,1704.1368026125533,41.93114792241676,1
5351,Hull City,Swansea City,2016,2,0,1704.1368026125533,1781.3968997785166,41.93114792241676,-1
5352,Burnley,Liverpool,2016,2,0,1750.7913430211913,1875.513048270091,41.93114792241676,1
5353,Liverpool,Burnley,2016,0,2,1875.513048270091,1750.7913430211913,41.93114792241676,-1
5354,Leicester City,Arsenal,2016,0,0,1857.2404346510095,1920.3924675199962,41.93114792241676,1
5355,Arsenal,Leicester City,2016,0,0,1920.3924675199962,1857.2404346510095,41.93114792241676,-1
5356,Sunderland,Middlesbrough,2016,1,2,1726.5458813753664,1725.2485948923857,41.93114792241676,1
5357,Middlesbrough,Sunderland,2016,2,1,1725.2485948923857,1726.5458813753664,41.93114792241676,-1
5358,West Ham United,AFC Bournemouth,2016,1,0,1797.573512072695,1711.348669396252,41.93114792241676,1
5359,AFC Bournemouth,West Ham United,2016,0,1,1711.348669396252,1797.573512072695,41.93114792241676,-1
5360,Chelsea,Burnley,2016,3,0,1901.9229689510105,1759.303399139412,41.378222205762945,1
5361,Burnley,Chelsea,2016,0,3,1759.303399139412,1901.9229689510105,41.378222205762945,-1
5362,Southampton,Sunderland,2016,1,1,1828.1451187364632,1718.7933409191112,41.378222205762945,1
5363,Sunderland,Southampton,2016,1,1,1718.7933409191112,1828.1451187364632,41.378222205762945,-1
5364,Leicester City,Swansea City,2016,2,1,1857.661268877026,1772.2203271111891,41.378222205762945,1
5365,Swansea City,Leicester City,2016,1,2,1772.2203271111891,1857.661268877026,41.378222205762945,-1
5366,Hull City,Manchester United,2016,0,1,1713.3133752798808,1910.0965547141702,41.378222205762945,1
5367,Manchester United,Hull City,2016,1,0,1910.0965547141702,1713.3133752798808,41.378222205762945,-1
5368,Everton,Stoke City,2016,1,0,1798.55060675733,1776.8937172426217,41.378222205762945,1
5369,Stoke City,Everton,2016,0,1,1776.8937172426217,1798.55060675733,41.378222205762945,-1
5370,Tottenham Hotspur,Liverpool,2016,1,1,1895.4522358008992,1867.0009921518704,41.378222205762945,1
5371,Liverpool,Tottenham Hotspur,2016,1,1,1867.0009921518704,1895.4522358008992,41.378222205762945,-1
5372,Crystal Palace,AFC Bournemouth,2016,1,1,1711.7370026285462,1706.8852455884596,41.378222205762945,1
5373,AFC Bournemouth,Crystal Palace,2016,1,1,1706.8852455884596,1711.7370026285462,41.378222205762945,-1
5374,Watford,Arsenal,2016,1,3,1715.8994356530345,1919.9716332939797,41.378222205762945,1
5375,Arsenal,Watford,2016,3,1,1919.9716332939797,1715.8994356530345,41.378222205762945,-1
5376,Manchester City,West Ham United,2016,3,1,1929.1993839188738,1802.0369358804874,41.378222205762945,1
5377,West Ham United,Manchester City,2016,1,3,1802.0369358804874,1929.1993839188738,41.378222205762945,-1
5378,West Bromwich Albion,Middlesbrough,2016,0,0,1739.6699365289146,1733.001135348641,41.378222205762945,1
5379,Middlesbrough,West Bromwich Albion,2016,0,0,1733.001135348641,1739.6699365289146,41.378222205762945,-1
5380,Manchester United,Manchester City,2016,1,2,1914.1000236717032,1932.9914247011784,40.96980671873909,1
5381,Manchester City,Manchester United,2016,2,1,1932.9914247011784,1914.1000236717032,40.96980671873909,-1
5382,Liverpool,Leicester City,2016,4,1,1868.3691385789011,1862.1479603973696,40.96980671873909,1
5383,Leicester City,Liverpool,2016,1,4,1862.1479603973696,1868.3691385789011,40.96980671873909,-1
5384,Arsenal,Southampton,2016,2,1,1923.856921033174,1825.3268859683546,40.96980671873909,1
5385,Southampton,Arsenal,2016,1,2,1825.3268859683546,1923.856921033174,40.96980671873909,-1
5386,AFC Bournemouth,West Bromwich Albion,2016,1,0,1707.7977990328127,1738.7219603833971,40.96980671873909,1
5387,West Bromwich Albion,AFC Bournemouth,2016,0,1,1738.7219603833971,1707.7977990328127,40.96980671873909,-1
5388,Burnley,Hull City,2016,1,1,1755.7510732486264,1709.3099063223478,40.96980671873909,1
5389,Hull City,Burnley,2016,1,1,1709.3099063223478,1755.7510732486264,40.96980671873909,-1
5390,West Ham United,Watford,2016,2,4,1798.2448950981827,1712.0141479138401,40.96980671873909,1
5391,Watford,West Ham United,2016,4,2,1712.0141479138401,1798.2448950981827,40.96980671873909,-1
5392,Stoke City,Tottenham Hotspur,2016,0,4,1771.2331668600223,1894.0840893738684,40.96980671873909,1
5393,Tottenham Hotspur,Stoke City,2016,4,0,1894.0840893738684,1771.2331668600223,40.96980671873909,-1
5394,Middlesbrough,Crystal Palace,2016,1,2,1733.9491114941584,1710.824449184193,40.96980671873909,1
5395,Crystal Palace,Middlesbrough,2016,2,1,1710.824449184193,1733.9491114941584,40.96980671873909,-1
5396,Swansea City,Chelsea,2016,2,2,1767.7336355908456,1905.475294841796,40.96980671873909,1
5397,Chelsea,Swansea City,2016,2,2,1905.475294841796,1767.7336355908456,40.96980671873909,-1
5398,Sunderland,Everton,2016,0,3,1721.6115736872198,1804.2111571399294,40.96980671873909,1
5399,Everton,Sunderland,2016,3,0,1804.2111571399294,1721.6115736872198,40.96980671873909,-1
5400,Chelsea,Liverpool,2016,1,2,1903.6020078054453,1874.3364521333633,40.96980671873909,1
5401,Liverpool,Chelsea,2016,2,1,1874.3364521333633,1903.6020078054453,40.96980671873909,-1
5402,Leicester City,Burnley,2016,3,0,1856.1806468429074,1754.0511751122692,39.83249378845154,1
5403,Burnley,Leicester City,2016,0,3,1754.0511751122692,1856.1806468429074,39.83249378845154,-1
5404,Hull City,Arsenal,2016,1,4,1711.009804458705,1928.1254853013832,39.83249378845154,1
5405,Arsenal,Hull City,2016,4,1,1928.1254853013832,1711.009804458705,39.83249378845154,-1
5406,Everton,Middlesbrough,2016,3,1,1810.2871059688555,1725.7921007107554,39.83249378845154,1
5407,Middlesbrough,Everton,2016,1,3,1725.7921007107554,1810.2871059688555,39.83249378845154,-1
