,Team,Opponent,Year,Goals,OppGoals,Rating,OppRating,Rd,OppRd,HF,HomeAway,RatingDif,EffRd,RatingDifRat,EffHf
575,Blackburn Rovers,Tottenham Hotspur,2009,1,3,1740.8783742954865,1822.617848382653,49.34849612476142,49.46901760969802,64.660891177585,-1,-81.7394740871664,69.8745860312904,-1.1698026239549069,-64.660891177585
576,Sunderland,Manchester City,2009,1,1,1687.9860420855532,1822.3663550694844,49.886035081405424,49.95100490209394,64.660891177585,1,-134.38031298393116,70.59546293404574,-1.9035261955782743,64.660891177585
577,Manchester City,Sunderland,2009,1,1,1822.3663550694844,1687.9860420855532,49.95100490209394,49.886035081405424,64.660891177585,-1,134.38031298393116,70.59546293404574,1.9035261955782743,-64.660891177585
578,Manchester United,Fulham,2009,3,0,2004.0656935829547,1763.1489425716761,54.52369554496396,49.10315341926997,64.660891177585,1,240.91675101127862,73.37542539294942,3.283343840544577,64.660891177585
579,Fulham,Manchester United,2009,0,3,1763.1489425716761,2004.0656935829547,49.10315341926997,54.52369554496396,64.660891177585,-1,-240.91675101127862,73.37542539294942,-3.283343840544577,-64.660891177585
580,Liverpool,Portsmouth,2009,4,1,1914.159164929247,1667.121508881289,51.434509019904674,49.669819813678096,64.660891177585,1,247.03765604795808,71.50244554168692,3.454953941455494,64.660891177585
581,Portsmouth,Liverpool,2009,1,4,1667.121508881289,1914.159164929247,49.669819813678096,51.434509019904674,64.660891177585,-1,-247.03765604795808,71.50244554168692,-3.454953941455494,-64.660891177585
582,Wigan Athletic,Aston Villa,2009,1,2,1701.6421415300017,1856.3107788570944,49.47460255736543,50.58665109819512,64.660891177585,1,-154.6686373270927,70.75836040737374,-2.1858708488527197,64.660891177585
583,Aston Villa,Wigan Athletic,2009,2,1,1856.3107788570944,1701.6421415300017,50.58665109819512,49.47460255736543,64.660891177585,-1,154.6686373270927,70.75836040737374,2.1858708488527197,-64.660891177585
584,Stoke City,Tottenham Hotspur,2009,1,2,1729.430103595126,1826.766808618118,49.025899374145894,49.1858303086341,64.75761036443349,1,-97.33670502299196,69.44627212884525,-1.40161166379674,64.75761036443349
585,Tottenham Hotspur,Stoke City,2009,2,1,1826.766808618118,1729.430103595126,49.1858303086341,49.025899374145894,64.75761036443349,-1,97.33670502299196,69.44627212884525,1.40161166379674,-64.75761036443349
586,Sunderland,Birmingham City,2009,3,1,1689.3438210024965,1756.294175071302,49.534843921245255,48.668230266496344,64.75761036443349,1,-66.95035406880561,69.44276347881642,-0.9641084357080473,64.75761036443349
587,Birmingham City,Sunderland,2009,1,3,1756.294175071302,1689.3438210024965,48.668230266496344,49.534843921245255,64.75761036443349,-1,66.95035406880561,69.44276347881642,0.9641084357080473,-64.75761036443349
588,Arsenal,West Ham United,2009,2,0,1955.9112521301859,1719.224268568583,51.22311549293009,49.103710416973655,64.75761036443349,1,236.6869835616028,70.95760662195465,3.335611146280836,64.75761036443349
589,West Ham United,Arsenal,2009,0,2,1719.224268568583,1955.9112521301859,49.103710416973655,51.22311549293009,64.75761036443349,-1,-236.6869835616028,70.95760662195465,-3.335611146280836,-64.75761036443349
590,Portsmouth,Hull City,2009,3,2,1665.1030032951426,1645.3895917417854,49.550150806199625,50.62501209668108,64.75761036443349,1,19.71341155335722,70.83861443242824,0.2782862385339497,64.75761036443349
591,Hull City,Portsmouth,2009,2,3,1645.3895917417854,1665.1030032951426,50.62501209668108,49.550150806199625,64.75761036443349,-1,-19.71341155335722,70.83861443242824,-0.2782862385339497,-64.75761036443349
592,Wigan Athletic,Burnley,2009,1,0,1691.0671366756249,1625.3208043026204,48.69322181344441,48.92970580079004,64.75761036443349,1,65.7463323730044,69.03003665307708,0.9524307904314825,64.75761036443349
593,Burnley,Wigan Athletic,2009,0,1,1625.3208043026204,1691.0671366756249,48.92970580079004,48.69322181344441,64.75761036443349,-1,-65.7463323730044,69.03003665307708,-0.9524307904314825,-64.75761036443349
594,Aston Villa,Wolverhampton Wanderers,2009,2,2,1860.308421611771,1679.8966361684375,49.74186492377508,48.916875049597245,64.75761036443349,1,180.41178544333366,69.764703043251,2.5860037751681735,64.75761036443349
595,Wolverhampton Wanderers,Aston Villa,2009,2,2,1679.8966361684375,1860.308421611771,48.916875049597245,49.74186492377508,64.75761036443349,-1,-180.41178544333366,69.764703043251,-2.5860037751681735,-64.75761036443349
596,Everton,Bolton Wanderers,2009,2,0,1835.5242311477934,1703.8591096684224,49.354251434285956,48.7385276316042,64.75761036443349,1,131.665121479371,69.36343568722187,1.8981920398678631,64.75761036443349
597,Bolton Wanderers,Everton,2009,0,2,1703.8591096684224,1835.5242311477934,48.7385276316042,49.354251434285956,64.75761036443349,-1,-131.665121479371,69.36343568722187,-1.8981920398678631,-64.75761036443349
598,Manchester United,Liverpool,2009,2,1,2006.5640051279997,1916.3211253358422,54.3066394975823,51.28365790461433,64.75761036443349,1,90.24287979215751,74.69420768438393,1.208164362268539,64.75761036443349
599,Liverpool,Manchester United,2009,1,2,1916.3211253358422,2006.5640051279997,51.28365790461433,54.3066394975823,64.75761036443349,-1,-90.24287979215751,74.69420768438393,-1.208164362268539,-64.75761036443349
600,Blackburn Rovers,Chelsea,2009,1,1,1736.7493700891507,1992.666009240411,49.06860143593855,54.35226997936547,64.75761036443349,1,-255.91663915126037,73.22497455642319,-3.4949365390911113,64.75761036443349
601,Chelsea,Blackburn Rovers,2009,1,1,1992.666009240411,1736.7493700891507,54.35226997936547,49.06860143593855,64.75761036443349,-1,255.91663915126037,73.22497455642319,3.4949365390911113,-64.75761036443349
602,Fulham,Manchester City,2009,1,2,1761.1153420495102,1821.005020464,48.98762714048224,49.59778406144508,64.75761036443349,1,-59.88967841448971,69.71174790995165,-0.8591045298684901,64.75761036443349
603,Manchester City,Fulham,2009,2,1,1821.005020464,1761.1153420495102,49.59778406144508,48.98762714048224,64.75761036443349,-1,59.88967841448971,69.71174790995165,0.8591045298684901,-64.75761036443349
604,West Ham United,Wolverhampton Wanderers,2009,1,3,1719.224268568583,1679.8966361684375,49.103710416973655,48.916875049597245,64.75761036443349,1,39.3276324001456,69.31114658791843,0.5674070382064748,64.75761036443349
605,Wolverhampton Wanderers,West Ham United,2009,3,1,1679.8966361684375,1719.224268568583,48.916875049597245,49.103710416973655,64.75761036443349,-1,-39.3276324001456,69.31114658791843,-0.5674070382064748,-64.75761036443349
606,Blackburn Rovers,Birmingham City,2009,2,1,1736.7493700891507,1756.294175071302,49.06860143593855,48.668230266496344,64.75761036443349,1,-19.54480498215139,69.11095632496848,-0.28280327782253856,64.75761036443349
607,Birmingham City,Blackburn Rovers,2009,1,2,1756.294175071302,1736.7493700891507,48.668230266496344,49.06860143593855,64.75761036443349,-1,19.54480498215139,69.11095632496848,0.28280327782253856,-64.75761036443349
608,Aston Villa,Sunderland,2009,1,1,1860.308421611771,1689.3438210024965,49.74186492377508,49.534843921245255,64.75761036443349,1,170.9646006092746,70.19938666681651,2.4354144491420486,64.75761036443349
609,Sunderland,Aston Villa,2009,1,1,1689.3438210024965,1860.308421611771,49.534843921245255,49.74186492377508,64.75761036443349,-1,-170.9646006092746,70.19938666681651,-2.4354144491420486,-64.75761036443349
610,Manchester City,Everton,2009,0,2,1821.005020464,1835.5242311477934,49.59778406144508,49.354251434285956,64.75761036443349,1,-14.519210683793517,69.96986721757054,-0.20750662050917132,64.75761036443349
611,Everton,Manchester City,2009,2,0,1835.5242311477934,1821.005020464,49.354251434285956,49.59778406144508,64.75761036443349,-1,14.519210683793517,69.96986721757054,0.20750662050917132,-64.75761036443349
612,Portsmouth,Chelsea,2009,0,5,1665.1030032951426,1992.666009240411,49.550150806199625,54.35226997936547,64.75761036443349,1,-327.5630059452685,73.54853293456613,-4.453698705814992,64.75761036443349
613,Chelsea,Portsmouth,2009,5,0,1992.666009240411,1665.1030032951426,54.35226997936547,49.550150806199625,64.75761036443349,-1,327.5630059452685,73.54853293456613,4.453698705814992,-64.75761036443349
614,Birmingham City,Arsenal,2009,1,1,1744.105832081771,1958.1634943688534,47.89787065710998,51.064934572877064,64.38726948661692,1,-214.0576622870824,70.01309560658957,-3.057394626426652,64.38726948661692
615,Arsenal,Birmingham City,2009,1,1,1958.1634943688534,1744.105832081771,51.064934572877064,47.89787065710998,64.38726948661692,-1,214.0576622870824,70.01309560658957,3.057394626426652,-64.38726948661692
616,Wolverhampton Wanderers,Everton,2009,0,0,1692.3823525434268,1846.4764222741533,48.32500658983068,48.66411105625307,64.38726948661692,1,-154.09406973072646,68.58208196608288,-2.2468561075024427,64.38726948661692
617,Everton,Wolverhampton Wanderers,2009,0,0,1846.4764222741533,1692.3823525434268,48.66411105625307,48.32500658983068,64.38726948661692,-1,154.09406973072646,68.58208196608288,2.2468561075024427,-64.38726948661692
618,Bolton Wanderers,Manchester United,2009,0,4,1700.5751818232384,2011.3793589596671,48.52135309495667,53.89314416739107,64.38726948661692,1,-310.80417713642873,72.5175337033235,-4.285917643144895,64.38726948661692
619,Manchester United,Bolton Wanderers,2009,4,0,2011.3793589596671,1700.5751818232384,53.89314416739107,48.52135309495667,64.38726948661692,-1,310.80417713642873,72.5175337033235,4.285917643144895,-64.38726948661692
620,Tottenham Hotspur,Portsmouth,2009,2,0,1832.892641255055,1667.7945704038984,48.84165638389743,48.93534440792726,64.38726948661692,1,165.09807085115654,69.13881204247848,2.387921718263271,64.38726948661692
621,Portsmouth,Tottenham Hotspur,2009,0,2,1667.7945704038984,1832.892641255055,48.93534440792726,48.84165638389743,64.38726948661692,-1,-165.09807085115654,69.13881204247848,-2.387921718263271,-64.38726948661692
622,Hull City,Fulham,2009,2,0,1639.9267253096407,1754.329400499102,50.25938724976578,48.6459719055673,64.38726948661692,1,-114.4026751894612,69.94595477480568,-1.635586726320143,64.38726948661692
623,Fulham,Hull City,2009,0,2,1754.329400499102,1639.9267253096407,48.6459719055673,50.25938724976578,64.38726948661692,-1,114.4026751894612,69.94595477480568,1.635586726320143,-64.38726948661692
624,West Ham United,Stoke City,2009,0,1,1708.5974394776401,1723.343696030759,48.557988599780714,48.686727523952335,64.38726948661692,1,-14.746256553118883,68.76245846279794,-0.2144521426774894,64.38726948661692
625,Stoke City,West Ham United,2009,1,0,1723.343696030759,1708.5974394776401,48.686727523952335,48.557988599780714,64.38726948661692,-1,14.746256553118883,68.76245846279794,0.2144521426774894,-64.38726948661692
626,Chelsea,Aston Villa,2009,7,1,1991.613508559913,1852.162003353532,53.60956014529605,49.23506287819878,64.38726948661692,1,139.45150520638094,72.78788604975627,1.91586145407568,64.38726948661692
627,Aston Villa,Chelsea,2009,1,7,1852.162003353532,1991.613508559913,49.23506287819878,53.60956014529605,64.38726948661692,-1,-139.45150520638094,72.78788604975627,-1.91586145407568,-64.38726948661692
628,Burnley,Blackburn Rovers,2009,0,1,1621.0018428902827,1745.794510094086,48.64735100046203,48.387252288110744,64.38726948661692,1,-124.79266720380338,68.6140724877589,-1.8187619926811227,64.38726948661692
629,Blackburn Rovers,Burnley,2009,1,0,1745.794510094086,1621.0018428902827,48.387252288110744,48.64735100046203,64.38726948661692,-1,124.79266720380338,68.6140724877589,1.8187619926811227,-64.38726948661692
630,Liverpool,Sunderland,2009,3,0,1912.0202889018708,1700.0947707321075,50.96049509913127,48.86571452951912,64.38726948661692,1,211.92551816976334,70.60332936362872,3.001636326217453,64.38726948661692
631,Sunderland,Liverpool,2009,0,3,1700.0947707321075,1912.0202889018708,48.86571452951912,50.96049509913127,64.38726948661692,-1,-211.92551816976334,70.60332936362872,-3.001636326217453,-64.38726948661692
632,Manchester City,Wigan Athletic,2009,3,0,1820.1444744613993,1695.3449099303966,48.77532415295094,48.417401141280614,64.38726948661692,1,124.79956453100272,68.72610115160849,1.8158976348112228,64.38726948661692
633,Wigan Athletic,Manchester City,2009,0,3,1695.3449099303966,1820.1444744613993,48.417401141280614,48.77532415295094,64.38726948661692,-1,-124.79956453100272,68.72610115160849,-1.8158976348112228,-64.38726948661692
634,Bolton Wanderers,Aston Villa,2009,0,1,1697.9602784195847,1848.916799328766,48.35921759442867,49.01462326721311,64.20498123540716,1,-150.95652090918134,68.8552628371436,-2.1923744778409104,64.20498123540716
635,Aston Villa,Bolton Wanderers,2009,1,0,1848.916799328766,1697.9602784195847,49.01462326721311,48.35921759442867,64.20498123540716,-1,150.95652090918134,68.8552628371436,2.1923744778409104,-64.20498123540716
636,Sunderland,Tottenham Hotspur,2009,3,1,1697.783667719865,1835.7494817336606,48.725778310090554,48.65503597887894,64.20498123540716,1,-137.96581401379558,68.85865231058546,-2.003608978454934,64.20498123540716
637,Tottenham Hotspur,Sunderland,2009,1,3,1835.7494817336606,1697.783667719865,48.65503597887894,48.725778310090554,64.20498123540716,-1,137.96581401379558,68.85865231058546,2.003608978454934,-64.20498123540716
638,Arsenal,Wolverhampton Wanderers,2009,1,0,1955.2333484270212,1694.0126640697697,50.7402066153642,48.0307847986874,64.20498123540716,1,261.22068435725146,69.86791005710468,3.738779135424971,64.20498123540716
639,Wolverhampton Wanderers,Arsenal,2009,0,1,1694.0126640697697,1955.2333484270212,48.0307847986874,50.7402066153642,64.20498123540716,-1,-261.22068435725146,69.86791005710468,-3.738779135424971,-64.20498123540716
640,Stoke City,Hull City,2009,2,0,1730.8906375885044,1647.9664000016826,48.36270242229125,49.88692874344886,64.20498123540716,1,82.92423758682185,69.4813402651463,1.1934749282379469,64.20498123540716
641,Hull City,Stoke City,2009,0,2,1647.9664000016826,1730.8906375885044,49.88692874344886,48.36270242229125,64.20498123540716,-1,-82.92423758682185,69.4813402651463,-1.1934749282379469,-64.20498123540716
642,Manchester United,Chelsea,2009,1,2,2014.5951435410502,1995.451830111032,53.61091336595987,53.27785963257878,64.20498123540716,1,19.143313430018225,75.58214312230913,0.25327825646647756,64.20498123540716
643,Chelsea,Manchester United,2009,2,1,1995.451830111032,2014.5951435410502,53.27785963257878,53.61091336595987,64.20498123540716,-1,-19.143313430018225,75.58214312230913,-0.25327825646647756,-64.20498123540716
644,Portsmouth,Blackburn Rovers,2009,0,0,1664.9269057886813,1751.2214277558453,48.746673489674194,48.07636362640393,64.20498123540716,1,-86.29452196716397,68.46586679395156,-1.2604020953516568,64.20498123540716
645,Blackburn Rovers,Portsmouth,2009,0,0,1751.2214277558453,1664.9269057886813,48.07636362640393,48.746673489674194,64.20498123540716,-1,86.29452196716397,68.46586679395156,1.2604020953516568,-64.20498123540716
646,Burnley,Manchester City,2009,1,6,1615.5169731843805,1823.5356014706433,48.32863316663571,48.549988130857614,64.20498123540716,1,-208.0186282862628,68.50370888690375,-3.0366038812539524,64.20498123540716
647,Manchester City,Burnley,2009,6,1,1823.5356014706433,1615.5169731843805,48.549988130857614,48.32863316663571,64.20498123540716,-1,208.0186282862628,68.50370888690375,3.0366038812539524,-64.20498123540716
648,Everton,West Ham United,2009,2,2,1844.8230405216664,1701.0901268233486,48.36000806689895,48.237885771273476,64.20498123540716,1,143.73291369831782,68.30508036678502,2.104278524035108,64.20498123540716
649,West Ham United,Everton,2009,2,2,1701.0901268233486,1844.8230405216664,48.237885771273476,48.36000806689895,64.20498123540716,-1,-143.73291369831782,68.30508036678502,-2.104278524035108,-64.20498123540716
650,Fulham,Wigan Athletic,2009,2,1,1746.794682168164,1692.0027674688688,48.324022750002236,48.20071531686911,64.20498123540716,1,54.79191469929515,68.25335253158333,0.802772503723402,64.20498123540716
651,Wigan Athletic,Fulham,2009,1,2,1692.0027674688688,1746.794682168164,48.20071531686911,48.324022750002236,64.20498123540716,-1,-54.79191469929515,68.25335253158333,-0.802772503723402,-64.20498123540716
652,Birmingham City,Liverpool,2009,1,1,1746.6817887496582,1914.5305883430358,47.659323708594144,50.77960730822518,64.20498123540716,1,-167.84879959337763,69.64179531529985,-2.410173356867817,64.20498123540716
653,Liverpool,Birmingham City,2009,1,1,1914.5305883430358,1746.6817887496582,50.77960730822518,47.659323708594144,64.20498123540716,-1,167.84879959337763,69.64179531529985,2.410173356867817,-64.20498123540716
654,West Ham United,Sunderland,2009,1,0,1704.5584931568894,1705.7865011534604,48.043230620289556,48.41109854219995,63.80926538815468,1,-1.2280079965710229,68.2040062642725,-0.01800492469332104,63.80926538815468
655,Sunderland,West Ham United,2009,0,1,1705.7865011534604,1704.5584931568894,48.41109854219995,48.043230620289556,63.80926538815468,-1,1.2280079965710229,68.2040062642725,0.01800492469332104,-63.80926538815468
656,Hull City,Burnley,2009,1,4,1643.7595071893852,1611.5131188928078,49.592710024579326,48.073320948374146,63.80926538815468,1,32.24638829657738,69.06866926897752,0.4668743243191596,63.80926538815468
657,Burnley,Hull City,2009,4,1,1611.5131188928078,1643.7595071893852,48.073320948374146,49.592710024579326,63.80926538815468,-1,-32.24638829657738,69.06866926897752,-0.4668743243191596,-63.80926538815468
658,Liverpool,Fulham,2009,0,0,1912.4663532458947,1751.197083415584,50.421995838132865,48.04918547505563,63.80926538815468,1,161.26926983031058,69.64985203944791,2.3154287497835853,63.80926538815468
659,Fulham,Liverpool,2009,0,0,1751.197083415584,1912.4663532458947,48.04918547505563,50.421995838132865,63.80926538815468,-1,-161.26926983031058,69.64985203944791,-2.3154287497835853,-63.80926538815468
660,Blackburn Rovers,Manchester United,2009,0,0,1750.8164387194076,2004.7597471204604,47.76374794160349,53.14922086719848,63.80926538815468,1,-253.94330840105272,71.45778681304982,-3.5537527780622065,63.80926538815468
661,Manchester United,Blackburn Rovers,2009,0,0,2004.7597471204604,1750.8164387194076,53.14922086719848,47.76374794160349,63.80926538815468,-1,253.94330840105272,71.45778681304982,3.5537527780622065,-63.80926538815468
662,Wolverhampton Wanderers,Stoke City,2009,0,0,1692.2458875414984,1734.847228311986,47.95043736641322,48.10969020853575,63.80926538815468,1,-42.601340770487695,67.92486095378922,-0.6271833342356097,63.80926538815468
663,Stoke City,Wolverhampton Wanderers,2009,0,0,1734.847228311986,1692.2458875414984,48.10969020853575,47.95043736641322,63.80926538815468,-1,42.601340770487695,67.92486095378922,0.6271833342356097,-63.80926538815468
664,Manchester City,Birmingham City,2009,5,1,1827.5758032242595,1748.4989566792303,48.2887838253127,47.393072695542976,63.80926538815468,1,79.07684654502918,67.66025408504466,1.1687341056336353,63.80926538815468
665,Birmingham City,Manchester City,2009,1,5,1748.4989566792303,1827.5758032242595,47.393072695542976,48.2887838253127,63.80926538815468,-1,-79.07684654502918,67.66025408504466,-1.1687341056336353,-63.80926538815468
666,Chelsea,Bolton Wanderers,2009,1,0,2005.1660490765626,1693.005906559806,52.82764220523003,48.06242361108561,63.80926538815468,1,312.16014251675665,71.41957955865632,4.370792217565241,63.80926538815468
667,Bolton Wanderers,Chelsea,2009,0,1,1693.005906559806,2005.1660490765626,48.06242361108561,52.82764220523003,63.80926538815468,-1,-312.16014251675665,71.41957955865632,-4.370792217565241,-63.80926538815468
668,Aston Villa,Everton,2009,2,2,1854.0049975444965,1841.3369657559908,48.69853820189602,48.16256681950442,63.80926538815468,1,12.668031788505687,68.49219273497349,0.18495585091754752,63.80926538815468
669,Everton,Aston Villa,2009,2,2,1841.3369657559908,1854.0049975444965,48.16256681950442,48.69853820189602,63.80926538815468,-1,-12.668031788505687,68.49219273497349,-0.18495585091754752,-63.80926538815468
670,Tottenham Hotspur,Arsenal,2009,2,1,1827.7697571794592,1957.2015239507411,48.34247015401607,50.615685595990314,63.80926538815468,1,-129.4317667712819,69.99244279880561,-1.8492248819395483,63.80926538815468
671,Arsenal,Tottenham Hotspur,2009,1,2,1957.2015239507411,1827.7697571794592,50.615685595990314,48.34247015401607,63.80926538815468,-1,129.4317667712819,69.99244279880561,1.8492248819395483,-63.80926538815468
672,Wigan Athletic,Portsmouth,2009,0,0,1687.6225675517665,1665.3433136090923,47.92929273194474,48.41348188256321,63.80926538815468,1,22.27925394267413,68.12548957459116,0.32703257006733716,63.80926538815468
673,Portsmouth,Wigan Athletic,2009,0,0,1665.3433136090923,1687.6225675517665,48.41348188256321,47.92929273194474,63.80926538815468,-1,-22.27925394267413,68.12548957459116,-0.32703257006733716,-63.80926538815468
674,Blackburn Rovers,Everton,2009,2,3,1753.9628519897844,1842.7252135071576,47.56436086940491,47.86574008392553,64.44489348078588,1,-88.76236151737317,67.4796080212155,-1.3153953337942685,64.44489348078588
675,Everton,Blackburn Rovers,2009,3,2,1842.7252135071576,1753.9628519897844,47.86574008392553,47.56436086940491,64.44489348078588,-1,88.76236151737317,67.4796080212155,1.3153953337942685,-64.44489348078588
676,Birmingham City,Hull City,2009,0,0,1744.6320841463983,1635.0562950355677,47.161116039487894,49.26540053737195,64.44489348078588,1,109.57578911083056,68.20007739143504,1.6066813015756447,64.44489348078588
677,Hull City,Birmingham City,2009,0,0,1635.0562950355677,1744.6320841463983,49.26540053737195,47.161116039487894,64.44489348078588,-1,-109.57578911083056,68.20007739143504,-1.6066813015756447,-64.44489348078588
678,Tottenham Hotspur,Chelsea,2009,2,1,1835.494531702137,2006.8244701056628,48.03595984592165,52.72095757286623,64.44489348078588,1,-171.32993840352583,71.3228771553627,-2.4021736816690336,64.44489348078588
679,Chelsea,Tottenham Hotspur,2009,1,2,2006.8244701056628,1835.494531702137,52.72095757286623,48.03595984592165,64.44489348078588,-1,171.32993840352583,71.3228771553627,2.4021736816690336,-64.44489348078588
680,Sunderland,Burnley,2009,2,1,1700.3922499562095,1619.6932036706032,48.1001903110489,47.790406297065054,64.44489348078588,1,80.6990462856063,67.80524494460349,1.1901593505271897,64.44489348078588
681,Burnley,Sunderland,2009,1,2,1619.6932036706032,1700.3922499562095,47.790406297065054,48.1001903110489,64.44489348078588,-1,-80.6990462856063,67.80524494460349,-1.1901593505271897,-64.44489348078588
682,Fulham,Wolverhampton Wanderers,2009,0,0,1754.8558440761467,1691.858791288724,47.87557073902745,47.64118884522531,64.44489348078588,1,62.99705278742272,67.54075175902355,0.9327265561418068,64.44489348078588
683,Wolverhampton Wanderers,Fulham,2009,0,0,1691.858791288724,1754.8558440761467,47.64118884522531,47.87557073902745,64.44489348078588,-1,-62.99705278742272,67.54075175902355,-0.9327265561418068,-64.44489348078588
684,Stoke City,Bolton Wanderers,2009,1,2,1735.2369104125596,1691.6282134916876,47.79561347638205,48.022327501015226,64.44489348078588,1,43.608696920872035,67.7537054794679,0.6436356006253743,64.44489348078588
685,Bolton Wanderers,Stoke City,2009,2,1,1691.6282134916876,1735.2369104125596,48.022327501015226,47.79561347638205,64.44489348078588,-1,-43.608696920872035,67.7537054794679,-0.6436356006253743,-64.44489348078588
686,Manchester City,Manchester United,2009,0,1,1831.5885823877268,2000.857759770468,48.03339767419305,52.81202606483717,64.44489348078588,1,-169.2691773827412,71.38849619651765,-2.3710987960410095,64.44489348078588
687,Manchester United,Manchester City,2009,1,0,2000.857759770468,1831.5885823877268,52.81202606483717,48.03339767419305,64.44489348078588,-1,169.2691773827412,71.38849619651765,2.3710987960410095,-64.44489348078588
688,Portsmouth,Aston Villa,2009,1,2,1666.9170410470554,1852.5855372550677,48.11433660748973,48.385878310436226,64.44489348078588,1,-185.66849620801236,68.23622650067315,-2.7209666438131763,64.44489348078588
689,Aston Villa,Portsmouth,2009,2,1,1852.5855372550677,1666.9170410470554,48.385878310436226,48.11433660748973,64.44489348078588,-1,185.66849620801236,68.23622650067315,2.7209666438131763,-64.44489348078588
690,Wigan Athletic,Arsenal,2009,3,2,1686.0803042716839,1948.7373308416554,47.64417107168547,50.23887504620413,64.44489348078588,1,-262.65702656997155,69.23807914013894,-3.793534278129665,64.44489348078588
691,Arsenal,Wigan Athletic,2009,2,3,1948.7373308416554,1686.0803042716839,50.23887504620413,47.64417107168547,64.44489348078588,-1,262.65702656997155,69.23807914013894,3.793534278129665,-64.44489348078588
692,Liverpool,West Ham United,2009,3,0,1908.434302908704,1709.8718266866895,50.195215054379425,47.74326867691888,64.44489348078588,1,198.56247622201454,69.27466577553342,2.866307242324412,64.44489348078588
693,West Ham United,Liverpool,2009,0,3,1709.8718266866895,1908.434302908704,47.74326867691888,50.195215054379425,64.44489348078588,-1,-198.56247622201454,69.27466577553342,-2.866307242324412,-64.44489348078588
694,Hull City,Aston Villa,2009,0,2,1635.0562950355677,1852.5855372550677,49.26540053737195,48.385878310436226,64.44489348078588,1,-217.52924221950002,69.05268213458498,-3.1501925123709373,64.44489348078588
695,Aston Villa,Hull City,2009,2,0,1852.5855372550677,1635.0562950355677,48.385878310436226,49.26540053737195,64.44489348078588,-1,217.52924221950002,69.05268213458498,3.1501925123709373,-64.44489348078588
696,West Ham United,Wigan Athletic,2009,3,2,1707.5244176525405,1695.6955562933563,47.6117272607594,47.45421169215608,64.78435217593746,1,11.828861359184202,67.22186236691826,0.1759674746084618,64.78435217593746
697,Wigan Athletic,West Ham United,2009,2,3,1695.6955562933563,1707.5244176525405,47.45421169215608,47.6117272607594,64.78435217593746,-1,-11.828861359184202,67.22186236691826,-0.1759674746084618,-64.78435217593746
698,Hull City,Sunderland,2009,0,1,1634.1772569733687,1704.3388829844139,48.62519564918607,47.85171691118422,64.78435217593746,1,-70.1616260110452,68.22167150744504,-1.0284360447455243,64.78435217593746
699,Sunderland,Hull City,2009,1,0,1704.3388829844139,1634.1772569733687,47.85171691118422,48.62519564918607,64.78435217593746,-1,70.1616260110452,68.22167150744504,1.0284360447455243,-64.78435217593746
700,Manchester United,Tottenham Hotspur,2009,3,1,2006.38030451999,1843.8319490743336,52.391687824379545,47.762165207745134,64.78435217593746,1,162.5483554456564,70.89508712470266,2.2928014061078446,64.78435217593746
701,Tottenham Hotspur,Manchester United,2009,1,3,1843.8319490743336,2006.38030451999,47.762165207745134,52.391687824379545,64.78435217593746,-1,-162.5483554456564,70.89508712470266,-2.2928014061078446,-64.78435217593746
702,Arsenal,Manchester City,2009,0,0,1938.045505222057,1827.0105145329883,49.98694178016547,47.75835187698978,64.78435217593746,1,111.03499068906876,69.13432231923609,1.6060762145949918,64.78435217593746
703,Manchester City,Arsenal,2009,0,0,1827.0105145329883,1938.045505222057,47.75835187698978,49.98694178016547,64.78435217593746,-1,-111.03499068906876,69.13432231923609,-1.6060762145949918,-64.78435217593746
704,Bolton Wanderers,Portsmouth,2009,2,2,1700.00484115465,1662.5886298489424,47.74793485000687,47.84691936003239,64.78435217593746,1,37.41621130570752,67.59580589567626,0.5535285926386275,64.78435217593746
705,Portsmouth,Bolton Wanderers,2009,2,2,1662.5886298489424,1700.00484115465,47.84691936003239,47.74793485000687,64.78435217593746,-1,-37.41621130570752,67.59580589567626,-0.5535285926386275,-64.78435217593746
706,Wolverhampton Wanderers,Blackburn Rovers,2009,1,1,1694.0677130861554,1748.0771643263447,47.390875574557946,47.2669393745058,64.78435217593746,1,-54.009451240189264,66.93324021408526,-0.8069152347539221,64.78435217593746
707,Blackburn Rovers,Wolverhampton Wanderers,2009,1,1,1748.0771643263447,1694.0677130861554,47.2669393745058,47.390875574557946,64.78435217593746,-1,54.009451240189264,66.93324021408526,0.8069152347539221,-64.78435217593746
708,Everton,Fulham,2009,2,1,1848.685118253835,1752.6250195444202,47.55928597221592,47.618964555200876,64.78435217593746,1,96.06009870941489,67.30119959923813,1.427316292747066,64.78435217593746
709,Fulham,Everton,2009,1,2,1752.6250195444202,1848.685118253835,47.618964555200876,47.55928597221592,64.78435217593746,-1,-96.06009870941489,67.30119959923813,-1.427316292747066,-64.78435217593746
710,Aston Villa,Birmingham City,2009,1,0,1860.7011004600897,1741.7754972991659,47.744543879927065,46.96070154703669,64.78435217593746,1,118.92560316092386,66.9690149255022,1.7758302596091537,64.78435217593746
711,Birmingham City,Aston Villa,2009,0,1,1741.7754972991659,1860.7011004600897,46.96070154703669,47.744543879927065,64.78435217593746,-1,-118.92560316092386,66.9690149255022,-1.7758302596091537,-64.78435217593746
