,Team,Opponent,Year,Goals,OppGoals,Rating,OppRating,Rd,OppRd,HF,HomeAway,RatingDif,EffRd,RatingDifRat,EffHf
2920,Arsenal,Norwich City,2012,3,1,1891.8532564300292,1720.8636504123276,47.71649948808397,47.80944236617983,51.82209428945222,1,170.9896060177016,67.54707323608766,2.5314139876951587,51.82209428945222
2921,Norwich City,Arsenal,2012,1,3,1720.8636504123276,1891.8532564300292,47.80944236617983,47.71649948808397,51.82209428945222,-1,-170.9896060177016,67.54707323608766,-2.5314139876951587,-51.82209428945222
2922,Stoke City,Manchester United,2012,0,2,1726.5286788899357,2035.1650937587458,46.16362922344711,52.06413327039476,51.82209428945222,1,-308.6364148688101,69.58271794258489,-4.435532614915627,51.82209428945222
2923,Manchester United,Stoke City,2012,2,0,2035.1650937587458,1726.5286788899357,52.06413327039476,46.16362922344711,51.82209428945222,-1,308.6364148688101,69.58271794258489,4.435532614915627,-51.82209428945222
2924,Newcastle United,Sunderland,2012,0,3,1763.7549552987907,1710.9445922447921,46.442297669645356,52.472827659342734,51.82209428945222,1,52.81036305399857,70.0734233172822,0.7536432580848944,51.82209428945222
2925,Sunderland,Newcastle United,2012,3,0,1710.9445922447921,1763.7549552987907,52.472827659342734,46.442297669645356,51.82209428945222,-1,-52.81036305399857,70.0734233172822,-0.7536432580848944,-51.82209428945222
2926,Arsenal,Everton,2012,0,0,1891.8532564300292,1846.5445408914704,47.71649948808397,46.73268293538954,51.82209428945222,1,45.30871553855877,66.78928041037697,0.6783830468028101,51.82209428945222
2927,Everton,Arsenal,2012,0,0,1846.5445408914704,1891.8532564300292,46.73268293538954,47.71649948808397,51.82209428945222,-1,-45.30871553855877,66.78928041037697,-0.6783830468028101,-51.82209428945222
2928,Fulham,Chelsea,2012,0,3,1763.4251367616487,1889.1728841219453,46.976218569940606,52.38823796732302,51.82209428945222,1,-125.74774736029667,70.36542182387382,-1.7870673421818748,51.82209428945222
2929,Chelsea,Fulham,2012,3,0,1889.1728841219453,1763.4251367616487,52.38823796732302,46.976218569940606,51.82209428945222,-1,125.74774736029667,70.36542182387382,1.7870673421818748,-51.82209428945222
2930,West Ham United,Manchester United,2012,2,2,1719.7637584126298,2035.1650937587458,46.34385899049692,52.06413327039476,51.82209428945222,1,-315.40133534611596,69.70241917845097,-4.524969707846592,51.82209428945222
2931,Manchester United,West Ham United,2012,2,2,2035.1650937587458,1719.7637584126298,52.06413327039476,46.34385899049692,51.82209428945222,-1,315.40133534611596,69.70241917845097,4.524969707846592,-51.82209428945222
2932,Manchester City,Wigan Athletic,2012,1,0,1960.5186041939592,1699.9233536780073,48.8739811046057,46.98705803413757,51.82209428945222,1,260.5952505159519,67.79712126423043,3.8437509684270506,51.82209428945222
2933,Wigan Athletic,Manchester City,2012,0,1,1699.9233536780073,1960.5186041939592,46.98705803413757,48.8739811046057,51.82209428945222,-1,-260.5952505159519,67.79712126423043,-3.8437509684270506,-51.82209428945222
2934,Queens Park Rangers,Stoke City,2012,0,2,1655.143195339317,1724.268712506381,50.62876933815749,46.00001265090487,51.96025913620914,1,-69.12551716706412,68.40521506858789,-1.0105299295931458,51.96025913620914
2935,Stoke City,Queens Park Rangers,2012,2,0,1724.268712506381,1655.143195339317,46.00001265090487,50.62876933815749,51.96025913620914,-1,69.12551716706412,68.40521506858789,1.0105299295931458,-51.96025913620914
2936,Norwich City,Reading,2012,2,1,1718.0428958481996,1662.6130078845715,47.583783029592965,50.8361240194678,51.96025913620914,1,55.42988796362806,69.63137161316077,0.7960476245042323,51.96025913620914
2937,Reading,Norwich City,2012,1,2,1662.6130078845715,1718.0428958481996,50.8361240194678,47.583783029592965,51.96025913620914,-1,-55.42988796362806,69.63137161316077,-0.7960476245042323,-51.96025913620914
2938,Swansea City,Southampton,2012,0,0,1734.5681118104378,1710.104303672713,47.669539014082986,49.90498598523608,51.96025913620914,1,24.463808137724754,69.01371295620741,0.35447749570072024,51.96025913620914
2939,Southampton,Swansea City,2012,0,0,1710.104303672713,1734.5681118104378,49.90498598523608,47.669539014082986,51.96025913620914,-1,-24.463808137724754,69.01371295620741,-0.35447749570072024,-51.96025913620914
2940,West Ham United,Wigan Athletic,2012,2,0,1724.2516576877479,1698.1225928676874,45.79841475969224,46.85671852913586,51.96025913620914,1,26.12906482006042,65.52134664229254,0.39878705428185907,51.96025913620914
2941,Wigan Athletic,West Ham United,2012,0,2,1698.1225928676874,1724.2516576877479,46.85671852913586,45.79841475969224,51.96025913620914,-1,-26.12906482006042,65.52134664229254,-0.39878705428185907,-51.96025913620914
2942,West Bromwich Albion,Newcastle United,2012,1,1,1751.52055317151,1755.9876160818412,47.741635814725335,46.153690468014524,51.96025913620914,1,-4.467062910331151,66.40351597681526,-0.06727148170724609,51.96025913620914
2943,Newcastle United,West Bromwich Albion,2012,1,1,1755.9876160818412,1751.52055317151,46.153690468014524,47.741635814725335,51.96025913620914,-1,4.467062910331151,66.40351597681526,0.06727148170724609,-51.96025913620914
2944,Sunderland,Everton,2012,1,0,1720.851306650437,1850.630232830922,52.01268321565602,46.1728073552077,51.96025913620914,1,-129.7789261804851,69.55032246045526,-1.8659715956640524,51.96025913620914
2945,Everton,Sunderland,2012,0,1,1850.630232830922,1720.851306650437,46.1728073552077,52.01268321565602,51.96025913620914,-1,129.7789261804851,69.55032246045526,1.8659715956640524,-51.96025913620914
2946,Fulham,Arsenal,2012,0,1,1758.7750399622437,1892.9186963829127,46.2547266815964,47.09769558012236,51.96025913620914,1,-134.143656420669,66.01282200714543,-2.0320848638488576,51.96025913620914
2947,Arsenal,Fulham,2012,1,0,1892.9186963829127,1758.7750399622437,47.09769558012236,46.2547266815964,51.96025913620914,-1,134.143656420669,66.01282200714543,2.0320848638488576,-51.96025913620914
2948,Tottenham Hotspur,Manchester City,2012,3,1,1877.4368758659557,1962.464587807808,48.50607355108268,48.714848718286376,51.96025913620914,1,-85.0277119418522,68.74573191834217,-1.236843503867995,51.96025913620914
2949,Manchester City,Tottenham Hotspur,2012,1,3,1962.464587807808,1877.4368758659557,48.714848718286376,48.50607355108268,51.96025913620914,-1,85.0277119418522,68.74573191834217,1.236843503867995,-51.96025913620914
2950,Liverpool,Chelsea,2012,2,2,1817.329225850996,1895.2364564863078,47.78065361464794,51.90799303881831,51.96025913620914,1,-77.90723063531186,70.55090786914779,-1.104269710884628,51.96025913620914
2951,Chelsea,Liverpool,2012,2,2,1895.2364564863078,1817.329225850996,51.90799303881831,47.78065361464794,51.96025913620914,-1,77.90723063531186,70.55090786914779,1.104269710884628,-51.96025913620914
2952,Manchester United,Aston Villa,2012,3,0,2033.214898448228,1720.2396992408462,51.456096755574876,47.8437293115411,51.96025913620914,1,312.9751992073818,70.2620262144147,4.454400421819503,51.96025913620914
2953,Aston Villa,Manchester United,2012,0,3,1720.2396992408462,2033.214898448228,47.8437293115411,51.456096755574876,51.96025913620914,-1,-312.9751992073818,70.2620262144147,-4.454400421819503,-51.96025913620914
2954,Newcastle United,Liverpool,2012,0,6,1756.7883897877725,1817.7975497093666,45.84531670557259,47.42410619860228,52.978394037995066,1,-61.00915992159412,65.96088926455252,-0.9249293119275839,52.978394037995066
2955,Liverpool,Newcastle United,2012,6,0,1817.7975497093666,1756.7883897877725,47.42410619860228,45.84531670557259,52.978394037995066,-1,61.00915992159412,65.96088926455252,0.9249293119275839,-52.978394037995066
2956,Manchester City,West Ham United,2012,2,1,1955.218435925299,1728.8426690328008,48.33134561525051,45.5103972611748,52.978394037995066,1,226.37576689249818,66.38610719006456,3.409987066185105,52.978394037995066
2957,West Ham United,Manchester City,2012,1,2,1728.8426690328008,1955.218435925299,45.5103972611748,48.33134561525051,52.978394037995066,-1,-226.37576689249818,66.38610719006456,-3.409987066185105,-52.978394037995066
2958,Wigan Athletic,Tottenham Hotspur,2012,2,2,1693.3189102525937,1884.6214475810434,46.540850256458846,48.128767065744405,52.978394037995066,1,-191.30253732844972,66.95094444339684,-2.857353827027563,52.978394037995066
2959,Tottenham Hotspur,Wigan Athletic,2012,2,2,1884.6214475810434,1693.3189102525937,48.128767065744405,46.540850256458846,52.978394037995066,-1,191.30253732844972,66.95094444339684,2.857353827027563,-52.978394037995066
2960,Everton,Fulham,2012,1,0,1843.3782061028533,1754.1598686305679,45.87682224552197,45.95700323413239,52.978394037995066,1,89.21833747228538,64.93634549009725,1.3739353023168068,52.978394037995066
2961,Fulham,Everton,2012,0,1,1754.1598686305679,1843.3782061028533,45.95700323413239,45.87682224552197,52.978394037995066,-1,-89.21833747228538,64.93634549009725,-1.3739353023168068,-52.978394037995066
2962,Stoke City,Norwich City,2012,1,0,1729.892951453966,1722.497838136895,45.69075982692363,47.26714054824868,52.978394037995066,1,7.395113317070809,65.74061232730885,0.11248926736873208,52.978394037995066
2963,Norwich City,Stoke City,2012,0,1,1722.497838136895,1729.892951453966,47.26714054824868,45.69075982692363,52.978394037995066,-1,-7.395113317070809,65.74061232730885,-0.11248926736873208,-52.978394037995066
2964,Southampton,West Bromwich Albion,2012,0,3,1711.5932850686127,1750.6634985313885,49.503477309918416,47.38926509595451,52.978394037995066,1,-39.07021346277588,68.52982352310751,-0.5701198610208275,52.978394037995066
2965,West Bromwich Albion,Southampton,2012,3,0,1750.6634985313885,1711.5932850686127,47.38926509595451,49.503477309918416,52.978394037995066,-1,39.07021346277588,68.52982352310751,0.5701198610208275,-52.978394037995066
2966,Arsenal,Manchester United,2012,1,1,1897.702039400185,2034.878832222047,46.77761294148086,51.30848894597851,52.978394037995066,1,-137.17679282186214,69.43130497421603,-1.9757196393298964,52.978394037995066
2967,Manchester United,Arsenal,2012,1,1,2034.878832222047,1897.702039400185,51.30848894597851,46.77761294148086,52.978394037995066,-1,137.17679282186214,69.43130497421603,1.9757196393298964,-52.978394037995066
2968,Chelsea,Swansea City,2012,2,0,1894.6833345595644,1733.210111187876,51.422972001603895,47.3324623322249,52.978394037995066,1,161.4732233716884,69.8905146633592,2.3103739348530272,52.978394037995066
2969,Swansea City,Chelsea,2012,0,2,1733.210111187876,1894.6833345595644,47.3324623322249,51.422972001603895,52.978394037995066,-1,-161.4732233716884,69.8905146633592,-2.3103739348530272,-52.978394037995066
2970,Reading,Queens Park Rangers,2012,0,0,1657.5354773849772,1648.3405986232376,50.42825189612322,50.182645504281616,52.978394037995066,1,9.194878761739574,71.14285979005379,0.1292452789903882,52.978394037995066
2971,Queens Park Rangers,Reading,2012,0,0,1648.3405986232376,1657.5354773849772,50.182645504281616,50.42825189612322,52.978394037995066,-1,-9.194878761739574,71.14285979005379,-0.1292452789903882,-52.978394037995066
2972,Aston Villa,Sunderland,2012,6,1,1718.7973985333574,1730.0434260237112,47.74383907558904,51.5466354924688,52.978394037995066,1,-11.246027490353754,70.26044264213816,-0.16006200740342383,52.978394037995066
2973,Sunderland,Aston Villa,2012,1,6,1730.0434260237112,1718.7973985333574,51.5466354924688,47.74383907558904,52.978394037995066,-1,11.246027490353754,70.26044264213816,0.16006200740342383,-52.978394037995066
2974,Queens Park Rangers,Arsenal,2012,0,1,1649.5680671338755,1899.1372154689757,49.766579451452756,46.468761387991975,53.15570119536154,1,-249.56914833510018,68.08860561967687,-3.665358484929487,53.15570119536154
2975,Arsenal,Queens Park Rangers,2012,1,0,1899.1372154689757,1649.5680671338755,46.468761387991975,49.766579451452756,53.15570119536154,-1,249.56914833510018,68.08860561967687,3.665358484929487,-53.15570119536154
2976,Fulham,Reading,2012,2,4,1750.5089621035183,1656.2959075091478,45.70293390179981,50.00460675896783,53.15570119536154,1,94.21305459437053,67.74377362054238,1.3907264027258395,53.15570119536154
2977,Reading,Fulham,2012,4,2,1656.2959075091478,1750.5089621035183,50.00460675896783,45.70293390179981,53.15570119536154,-1,-94.21305459437053,67.74377362054238,-1.3907264027258395,-53.15570119536154
2978,Swansea City,Manchester City,2012,0,0,1730.3417655124817,1957.4459984521595,47.10942493188156,48.14977491040764,53.15570119536154,1,-227.1042329396778,67.36244310693834,-3.3713776173341614,53.15570119536154
2979,Manchester City,Swansea City,2012,0,0,1957.4459984521595,1730.3417655124817,48.14977491040764,47.10942493188156,53.15570119536154,-1,227.1042329396778,67.36244310693834,3.3713776173341614,-53.15570119536154
2980,Tottenham Hotspur,Southampton,2012,1,0,1882.189504698455,1704.483316925823,47.81935657327357,49.092538454560824,53.15570119536154,1,177.70618777263212,68.53297159028212,2.59300280797733,53.15570119536154
2981,Southampton,Tottenham Hotspur,2012,0,1,1704.483316925823,1882.189504698455,49.092538454560824,47.81935657327357,53.15570119536154,-1,-177.70618777263212,68.53297159028212,-2.59300280797733,-53.15570119536154
2982,West Bromwich Albion,Wigan Athletic,2012,2,3,1757.1831383931278,1695.5922092783462,47.04114861059661,46.27085118147151,53.15570119536154,1,61.5909291147816,65.98379597796809,0.9334250659866059,53.15570119536154
2983,Wigan Athletic,West Bromwich Albion,2012,3,2,1695.5922092783462,1757.1831383931278,46.27085118147151,47.04114861059661,53.15570119536154,-1,-61.5909291147816,65.98379597796809,-0.9334250659866059,-53.15570119536154
2984,West Ham United,Newcastle United,2012,0,0,1726.8643349054832,1751.0408353251407,45.37559902213236,45.53830884893469,53.15570119536154,1,-24.176500419657486,64.28594371585676,-0.3760775532287024,53.15570119536154
2985,Newcastle United,West Ham United,2012,0,0,1751.0408353251407,1726.8643349054832,45.53830884893469,45.37559902213236,53.15570119536154,-1,24.176500419657486,64.28594371585676,0.3760775532287024,-53.15570119536154
2986,Norwich City,Aston Villa,2012,1,2,1717.3089817255257,1724.4065151686768,46.93239988404865,47.39181171075882,53.15570119536154,1,-7.097533443151178,66.69808075277929,-0.10641285870666416,53.15570119536154
2987,Aston Villa,Norwich City,2012,2,1,1724.4065151686768,1717.3089817255257,47.39181171075882,46.93239988404865,53.15570119536154,-1,7.097533443151178,66.69808075277929,0.10641285870666416,-53.15570119536154
2988,Manchester United,Chelsea,2012,0,1,2033.1506496669354,1898.0614714845087,50.86900519036167,51.10936448701969,53.15570119536154,1,135.08917818242662,72.1097970273393,1.8733817560353094,53.15570119536154
2989,Chelsea,Manchester United,2012,1,0,1898.0614714845087,2033.1506496669354,51.10936448701969,50.86900519036167,53.15570119536154,-1,-135.08917818242662,72.1097970273393,-1.8733817560353094,-53.15570119536154
2990,Liverpool,Everton,2012,0,0,1823.944775311989,1847.0165120304853,47.073132082071815,45.6246288088233,53.15570119536154,1,-23.071736718496368,65.55521732066097,-0.3519435624115439,53.15570119536154
2991,Everton,Liverpool,2012,0,0,1847.0165120304853,1823.944775311989,45.6246288088233,47.073132082071815,53.15570119536154,-1,23.071736718496368,65.55521732066097,0.3519435624115439,-53.15570119536154
2992,Sunderland,Stoke City,2012,1,1,1723.5144226607476,1734.7442947865495,51.07802679578633,45.39850721341757,53.15570119536154,1,-11.229872125801876,68.33731980812382,-0.1643300052933432,53.15570119536154
2993,Stoke City,Sunderland,2012,1,1,1734.7442947865495,1723.5144226607476,45.39850721341757,51.07802679578633,53.15570119536154,-1,11.229872125801876,68.33731980812382,0.1643300052933432,-53.15570119536154
2994,Wigan Athletic,Swansea City,2012,2,3,1695.5922092783462,1730.3417655124817,46.27085118147151,47.10942493188156,53.15570119536154,1,-34.749556234135525,66.03248887078593,-0.5262493785768753,53.15570119536154
2995,Swansea City,Wigan Athletic,2012,3,2,1730.3417655124817,1695.5922092783462,47.10942493188156,46.27085118147151,53.15570119536154,-1,34.749556234135525,66.03248887078593,0.5262493785768753,-53.15570119536154
2996,Manchester City,West Bromwich Albion,2012,1,0,1957.4459984521595,1757.1831383931278,48.14977491040764,47.04114861059661,53.15570119536154,1,200.2628600590317,67.31471225911284,2.9750236365590466,53.15570119536154
2997,West Bromwich Albion,Manchester City,2012,0,1,1757.1831383931278,1957.4459984521595,47.04114861059661,48.14977491040764,53.15570119536154,-1,-200.2628600590317,67.31471225911284,-2.9750236365590466,-53.15570119536154
2998,Chelsea,Tottenham Hotspur,2012,2,2,1898.0614714845087,1882.189504698455,51.10936448701969,47.81935657327357,53.15570119536154,1,15.87196678605369,69.99184239144525,0.22676880967479207,53.15570119536154
2999,Tottenham Hotspur,Chelsea,2012,2,2,1882.189504698455,1898.0614714845087,47.81935657327357,51.10936448701969,53.15570119536154,-1,-15.87196678605369,69.99184239144525,-0.22676880967479207,-53.15570119536154
3000,Aston Villa,Chelsea,2012,1,2,1731.5069854713104,1907.3349110812474,47.049074415831384,50.274566541668776,52.50349763339927,1,-175.82792560993698,68.85599062056345,-2.553560322424974,52.50349763339927
3001,Chelsea,Aston Villa,2012,2,1,1907.3349110812474,1731.5069854713104,50.274566541668776,47.049074415831384,52.50349763339927,-1,175.82792560993698,68.85599062056345,2.553560322424974,-52.50349763339927
3002,Queens Park Rangers,Newcastle United,2012,1,2,1646.145422614644,1751.5194569428588,49.47160066051299,45.24107965801559,52.50349763339927,1,-105.37403432821475,67.03875416903406,-1.5718375980335293,52.50349763339927
3003,Newcastle United,Queens Park Rangers,2012,2,1,1751.5194569428588,1646.145422614644,45.24107965801559,49.47160066051299,52.50349763339927,-1,105.37403432821475,67.03875416903406,1.5718375980335293,-52.50349763339927
3004,Stoke City,Tottenham Hotspur,2012,1,2,1735.427321622926,1886.0870339030726,45.10959652801777,47.1904238001766,52.50349763339927,1,-150.65971228014655,65.28255354503857,-2.3078097301479805,52.50349763339927
3005,Tottenham Hotspur,Stoke City,2012,2,1,1886.0870339030726,1735.427321622926,47.1904238001766,45.10959652801777,52.50349763339927,-1,150.65971228014655,65.28255354503857,2.3078097301479805,-52.50349763339927
3006,Sunderland,Southampton,2012,1,1,1722.6489622344366,1701.6150816472943,50.62341533645774,48.848560048424154,52.50349763339927,1,21.03388058714222,70.34850388694848,0.298995421721322,52.50349763339927
3007,Southampton,Sunderland,2012,1,1,1701.6150816472943,1722.6489622344366,48.848560048424154,50.62341533645774,52.50349763339927,-1,-21.03388058714222,70.34850388694848,-0.298995421721322,-52.50349763339927
3008,Norwich City,West Bromwich Albion,2012,4,0,1710.3447501104413,1746.768470117831,46.60250319437456,46.48981830987717,52.50349763339927,1,-36.42372000738965,65.82626003706334,-0.5533311475827634,52.50349763339927
3009,West Bromwich Albion,Norwich City,2012,0,4,1746.768470117831,1710.3447501104413,46.48981830987717,46.60250319437456,52.50349763339927,-1,36.42372000738965,65.82626003706334,0.5533311475827634,-52.50349763339927
3010,Fulham,Liverpool,2012,1,3,1742.3362370338937,1823.4146523043783,45.459449768192776,46.73473848855372,52.50349763339927,1,-81.07841527048458,65.19737229996579,-1.2435840956511544,52.50349763339927
3011,Liverpool,Fulham,2012,3,1,1823.4146523043783,1742.3362370338937,46.73473848855372,45.459449768192776,52.50349763339927,-1,81.07841527048458,65.19737229996579,1.2435840956511544,-52.50349763339927
3012,Everton,West Ham United,2012,2,0,1847.51439440705,1726.3891397812413,45.32589811341243,45.08268220701175,52.50349763339927,1,121.1252546258088,63.92875155018952,1.8946913820257407,52.50349763339927
3013,West Ham United,Everton,2012,0,2,1726.3891397812413,1847.51439440705,45.08268220701175,45.32589811341243,52.50349763339927,-1,-121.1252546258088,63.92875155018952,-1.8946913820257407,-52.50349763339927
3014,Manchester United,Swansea City,2012,2,1,2022.3746580696416,1739.5880668216794,50.539984298461306,46.446713757194146,52.50349763339927,1,282.7865912479622,68.64100255482464,4.119791097487193,52.50349763339927
3015,Swansea City,Manchester United,2012,1,2,1739.5880668216794,2022.3746580696416,46.446713757194146,50.539984298461306,52.50349763339927,-1,-282.7865912479622,68.64100255482464,-4.119791097487193,-52.50349763339927
3016,Arsenal,Wigan Athletic,2012,4,1,1902.12625866705,1697.1451579195518,46.2472606590546,45.60549821007306,52.50349763339927,1,204.9811007474982,64.95129394750744,3.1559202025006696,52.50349763339927
3017,Wigan Athletic,Arsenal,2012,1,4,1697.1451579195518,1902.12625866705,45.60549821007306,46.2472606590546,52.50349763339927,-1,-204.9811007474982,64.95129394750744,-3.1559202025006696,-52.50349763339927
3018,Reading,Manchester City,2012,0,2,1666.0767793325977,1956.9569283003955,49.65428479410452,47.599949995641055,52.50349763339927,1,-290.8801489677978,68.78446945351521,-4.228863743208423,52.50349763339927
3019,Manchester City,Reading,2012,2,0,1956.9569283003955,1666.0767793325977,47.599949995641055,49.65428479410452,52.50349763339927,-1,290.8801489677978,68.78446945351521,4.228863743208423,-52.50349763339927
3020,Wigan Athletic,Aston Villa,2012,2,2,1694.9469481997178,1727.3996821621586,45.45125270839682,46.756618462262225,52.27309985555787,1,-32.45273396244079,65.20734423964919,-0.4976852583226043,52.27309985555787
3021,Aston Villa,Wigan Athletic,2012,2,2,1727.3996821621586,1694.9469481997178,46.756618462262225,45.45125270839682,52.27309985555787,-1,32.45273396244079,65.20734423964919,0.4976852583226043,-52.27309985555787
3022,Liverpool,Queens Park Rangers,2012,1,0,1829.0323886448548,1640.3280480137992,46.405339718817025,49.07060475272501,52.27309985555787,1,188.70434063105563,67.53798786769543,2.794047418183687,52.27309985555787
3023,Queens Park Rangers,Liverpool,2012,0,1,1640.3280480137992,1829.0323886448548,49.07060475272501,46.405339718817025,52.27309985555787,-1,-188.70434063105563,67.53798786769543,-2.794047418183687,-52.27309985555787
3024,Chelsea,Everton,2012,2,1,1912.0179327989044,1850.6460647316399,49.89573279167122,45.10901804047287,52.27309985555787,1,61.371868067264586,67.2637172582185,0.9124067263732137,52.27309985555787
3025,Everton,Chelsea,2012,1,2,1850.6460647316399,1912.0179327989044,45.10901804047287,49.89573279167122,52.27309985555787,-1,-61.371868067264586,67.2637172582185,-0.9124067263732137,-52.27309985555787
3026,Newcastle United,Arsenal,2012,0,1,1756.3920000775447,1904.3859853070276,44.95864486621934,46.08196181903177,52.27309985555787,1,-147.99398522948286,64.38033048453178,-2.2987453483955065,52.27309985555787
3027,Arsenal,Newcastle United,2012,1,0,1904.3859853070276,1756.3920000775447,46.08196181903177,44.95864486621934,52.27309985555787,-1,147.99398522948286,64.38033048453178,2.2987453483955065,-52.27309985555787
3028,Southampton,Stoke City,2012,1,1,1702.9865811728685,1731.2759644574041,48.47742681356009,44.848564299690786,52.27309985555787,1,-28.28938328453569,66.04131002794821,-0.4283589055481156,52.27309985555787
3029,Stoke City,Southampton,2012,1,1,1731.2759644574041,1702.9865811728685,44.848564299690786,48.47742681356009,52.27309985555787,-1,28.28938328453569,66.04131002794821,0.4283589055481156,-52.27309985555787
3030,Swansea City,Fulham,2012,0,3,1738.0130198120871,1737.018665282977,46.34217611411459,45.16467063796219,52.27309985555787,1,0.994354529110069,64.71046871123109,0.015366208109963664,52.27309985555787
3031,Fulham,Swansea City,2012,3,0,1737.018665282977,1738.0130198120871,45.16467063796219,46.34217611411459,52.27309985555787,-1,-0.994354529110069,64.71046871123109,-0.015366208109963664,-52.27309985555787
3032,Tottenham Hotspur,Sunderland,2012,1,0,1890.626414341646,1721.1754900321405,46.87638203487663,50.199210449855826,52.27309985555787,1,169.45092430950558,68.68301043539529,2.4671446873880805,52.27309985555787
3033,Sunderland,Tottenham Hotspur,2012,0,1,1721.1754900321405,1890.626414341646,50.199210449855826,46.87638203487663,52.27309985555787,-1,-169.45092430950558,68.68301043539529,-2.4671446873880805,-52.27309985555787
3034,Manchester City,Norwich City,2012,2,3,1959.5666311683838,1716.143886458118,52.96101274246969,46.275299036440046,52.27309985555787,1,243.42274471026576,70.32973888491259,3.461163777510992,52.27309985555787
3035,Norwich City,Manchester City,2012,3,2,1716.143886458118,1959.5666311683838,46.275299036440046,52.96101274246969,52.27309985555787,-1,-243.42274471026576,70.32973888491259,-3.461163777510992,-52.27309985555787
3036,West Bromwich Albion,Manchester United,2012,5,5,1740.9971369773762,2024.2344574561546,46.16573711165047,50.376979325688694,52.27309985555787,1,-283.23732047877843,68.33092512942356,-4.145082478282082,52.27309985555787
3037,Manchester United,West Bromwich Albion,2012,5,5,2024.2344574561546,1740.9971369773762,50.376979325688694,46.16573711165047,52.27309985555787,-1,283.23732047877843,68.33092512942356,4.145082478282082,-52.27309985555787
3038,West Ham United,Reading,2012,4,2,1723.2906435833818,1663.240167138852,44.87097542971902,49.40651422308952,52.27309985555787,1,60.05047644452975,66.74135212662982,0.8997491739543225,52.27309985555787
3039,Reading,West Ham United,2012,2,4,1663.240167138852,1723.2906435833818,49.40651422308952,44.87097542971902,52.27309985555787,-1,-60.05047644452975,66.74135212662982,-0.8997491739543225,-52.27309985555787
3040,Liverpool,Stoke City,2013,1,0,1831.4853095416856,1731.6595405132712,62.0887754200647,65.2960690979877,53.11574156615451,1,99.82576902841447,90.10323342040736,1.1079044029712375,53.11574156615451
3041,Stoke City,Liverpool,2013,0,1,1731.6595405132712,1831.4853095416856,65.2960690979877,62.0887754200647,53.11574156615451,-1,-99.82576902841447,90.10323342040736,-1.1079044029712375,-53.11574156615451
3042,West Ham United,Cardiff City,2013,2,0,1727.1895215061177,1704.6554707956616,60.9073714938068,59.23133735427016,53.11574156615451,1,22.534050710456086,84.95916211368818,0.2652339094434821,53.11574156615451
3043,Cardiff City,West Ham United,2013,0,2,1704.6554707956616,1727.1895215061177,59.23133735427016,60.9073714938068,53.11574156615451,-1,-22.534050710456086,84.95916211368818,-0.2652339094434821,-53.11574156615451
3044,Sunderland,Fulham,2013,0,1,1718.0548032324111,1743.5953976648077,64.88898340072598,61.09760416443287,53.11574156615451,1,-25.540594432396574,89.12630027894919,-0.2865663036888005,53.11574156615451
3045,Fulham,Sunderland,2013,1,0,1743.5953976648077,1718.0548032324111,61.09760416443287,64.88898340072598,53.11574156615451,-1,25.540594432396574,89.12630027894919,0.2865663036888005,-53.11574156615451
3046,Arsenal,Aston Villa,2013,1,3,1908.756178205607,1727.7448502807365,61.77043478615383,62.23914420238687,53.11574156615451,1,181.01132792487056,87.68864056829705,2.0642505888078895,53.11574156615451
3047,Aston Villa,Arsenal,2013,3,1,1727.7448502807365,1908.756178205607,62.23914420238687,61.77043478615383,53.11574156615451,-1,-181.01132792487056,87.68864056829705,-2.0642505888078895,-53.11574156615451
3048,Swansea City,Manchester United,2013,1,4,1731.090670418273,2020.1217703886618,61.94466415268402,69.19328258590997,53.11574156615451,1,-289.0310999703888,92.87008006889198,-3.1122090102214037,53.11574156615451
3049,Manchester United,Swansea City,2013,4,1,2020.1217703886618,1731.090670418273,69.19328258590997,61.94466415268402,53.11574156615451,-1,289.0310999703888,92.87008006889198,3.1122090102214037,-53.11574156615451
3050,West Bromwich Albion,Southampton,2013,0,1,1744.446402945559,1702.5381562538378,61.90764171771239,63.49628880086489,53.11574156615451,1,41.90824669172116,88.68108476181087,0.4725725537106679,53.11574156615451
3051,Southampton,West Bromwich Albion,2013,1,0,1702.5381562538378,1744.446402945559,63.49628880086489,61.90764171771239,53.11574156615451,-1,-41.90824669172116,88.68108476181087,-0.4725725537106679,-53.11574156615451
3052,Norwich City,Everton,2013,2,2,1726.2954746501036,1846.7260522042966,62.02834000949419,65.49288796533503,53.11574156615451,1,-120.43057755419295,90.20439755562555,-1.3350854372695975,53.11574156615451
3053,Everton,Norwich City,2013,2,2,1846.7260522042966,1726.2954746501036,65.49288796533503,62.02834000949419,53.11574156615451,-1,120.43057755419295,90.20439755562555,1.3350854372695975,-53.11574156615451
3054,Chelsea,Hull City,2013,2,0,1916.804220827076,1653.0668091327932,68.76961579826543,58.96889517633001,53.11574156615451,1,263.73741169428286,90.59023487858963,2.911322749607037,53.11574156615451
3055,Hull City,Chelsea,2013,0,2,1653.0668091327932,1916.804220827076,58.96889517633001,68.76961579826543,53.11574156615451,-1,-263.73741169428286,90.59023487858963,-2.911322749607037,-53.11574156615451
3056,Crystal Palace,Tottenham Hotspur,2013,0,1,1620.5796096255065,1893.3524672115186,60.057822986667425,62.42103165117725,53.11574156615451,1,-272.77285758601215,86.62174839089286,-3.1490112200816607,53.11574156615451
